,loss,mse,kl_loss,val_loss,val_mse,val_kl_loss,lr
0,0.17546160039904327,0.17549297213554382,58.10624313354492,0.17145744855097061,0.17148855328559875,55.341392517089844,0.000182379997568205
1,0.16590707121632745,0.16593694686889648,56.27254104614258,0.16713954859141675,0.16716866195201874,57.51820373535156,0.000182379997568205
2,0.16277475908870426,0.16280362010002136,58.83800506591797,0.16446140049050398,0.16449008882045746,59.87934875488281,0.000182379997568205
3,0.16086103371707056,0.160889133810997,60.639644622802734,0.16267099581597427,0.16269956529140472,61.645023345947266,0.000182379997568205
4,0.1595611465015163,0.1595883071422577,63.1992301940918,0.16186091934587124,0.16188985109329224,64.16178131103516,0.000182379997568205
5,0.1586658572106554,0.15869316458702087,64.9902114868164,0.16133016785471424,0.16135814785957336,66.32100677490234,0.000182379997568205
6,0.15811235128605836,0.15814009308815002,66.09957122802734,0.16034210486239844,0.16037145256996155,68.06069946289062,0.000182379997568205
7,0.1554430930295982,0.15547020733356476,67.71990966796875,0.15856414790316267,0.15859147906303406,66.46926879882812,3.6476001696428284e-05
8,0.15509720472436733,0.15512409806251526,67.10326385498047,0.15865546802745673,0.15868380665779114,66.47504425048828,3.6476001696428284e-05
9,0.1549255278642415,0.15495368838310242,66.43387603759766,0.1581936911621067,0.15822196006774902,65.33307647705078,3.6476001696428284e-05
10,0.15475533856774332,0.15478192269802094,65.97383880615234,0.15805745045525105,0.15808378159999847,65.9550552368164,3.6476001696428284e-05
11,0.1545838173852174,0.15461023151874542,65.848876953125,0.15791671308604802,0.15794450044631958,65.55484771728516,3.6476001696428284e-05
12,0.154468956765983,0.15449565649032593,65.72689056396484,0.15785010246426592,0.15787720680236816,65.37664031982422,3.6476001696428284e-05
13,0.154346029218612,0.15437252819538116,65.54682922363281,0.15766032461047086,0.1576874554157257,65.02985382080078,3.6476001696428284e-05
14,0.15372924712681188,0.1537553369998932,65.3654556274414,0.15706253143815696,0.15708963572978973,65.65923309326172,7.295199793588836e-06
15,0.15363871208817104,0.1536659449338913,65.3509292602539,0.15701259090446182,0.15703928470611572,65.49922943115234,7.295199793588836e-06
16,0.1536040971623657,0.1536300629377365,65.30526733398438,0.15700365360812127,0.1570310890674591,65.38812255859375,7.295199793588836e-06
17,0.15357518664496586,0.15360242128372192,65.3343505859375,0.15699034689296004,0.15701790153980255,65.45993041992188,7.295199793588836e-06
18,0.1535354135865153,0.15356267988681793,65.37053680419922,0.1569062308036936,0.15693360567092896,65.46601104736328,7.295199793588836e-06
19,0.15350077433581075,0.15352711081504822,65.39664459228516,0.15688413398405923,0.15691152215003967,65.30799865722656,7.295199793588836e-06
20,0.15346881523231587,0.1534949243068695,65.31375122070312,0.15687228333430714,0.1569003015756607,65.27948760986328,7.295199793588836e-06
21,0.1533952401347823,0.15342174470424652,65.18112182617188,0.15669369060600732,0.15672016143798828,65.24288940429688,1.4590400496672373e-06
22,0.15335558211248107,0.1533816009759903,65.17524719238281,0.15667332435308853,0.15670034289360046,65.23049926757812,1.4590400496672373e-06
23,0.15333979417542642,0.15336592495441437,65.17940521240234,0.15666921323575864,0.15669605135917664,65.26826477050781,1.4590400496672373e-06
24,0.15333061174446497,0.15335610508918762,65.178466796875,0.15665882173728607,0.1566854864358902,65.19708251953125,1.4590400496672373e-06
25,0.1533218585238828,0.15334826707839966,65.18482208251953,0.15665376429737052,0.15668067336082458,65.19109344482422,1.4590400496672373e-06
26,0.15331499088383932,0.15334169566631317,65.15544128417969,0.15665461459012267,0.15668125450611115,65.21231079101562,1.4590400496672373e-06
27,0.15331026289178037,0.15333671867847443,65.1498794555664,0.15664535394926846,0.15667234361171722,65.12629699707031,1.4590400496672373e-06
28,0.1533272322444292,0.15335306525230408,65.10784149169922,0.1565877403117078,0.15661437809467316,65.178466796875,2.918079928804218e-07
29,0.15330955782221176,0.15333551168441772,65.12031555175781,0.15658302703496405,0.15660975873470306,65.15919494628906,2.918079928804218e-07
30,0.15330487976564197,0.15333083271980286,65.10663604736328,0.15658136754735838,0.15660852193832397,65.13888549804688,2.918079928804218e-07
31,0.15330127256047177,0.15332745015621185,65.13814544677734,0.1565792732903668,0.15660619735717773,65.15538787841797,2.918079928804218e-07
32,0.15329850303723244,0.1533246636390686,65.14054107666016,0.1565801929762049,0.15660761296749115,65.15252685546875,2.918079928804218e-07
33,0.15329582981674839,0.15332168340682983,65.11701202392578,0.15657715066926445,0.15660460293293,65.11498260498047,2.918079928804218e-07
34,0.15329397336445177,0.1533200591802597,65.11888885498047,0.15657909651566163,0.15660585463047028,65.15401458740234,2.918079928804218e-07
35,0.1533164981949563,0.1533438265323639,65.13945007324219,0.15656615911651942,0.15659382939338684,65.11286163330078,5.836159999716983e-08
36,0.15330756134400803,0.15333439409732819,65.12199401855469,0.15656615392784967,0.15659351646900177,65.10497283935547,5.836159999716983e-08
37,0.15330513373938295,0.15333236753940582,65.12071990966797,0.1565651085144306,0.1565922200679779,65.10570526123047,5.836159999716983e-08
38,0.15330396718895542,0.1533309817314148,65.11904907226562,0.1565651499950518,0.15659235417842865,65.10018920898438,5.836159999716983e-08
39,0.15330296175785385,0.15332984924316406,65.12007141113281,0.15656592365522035,0.15659303963184357,65.1004409790039,5.836159999716983e-08
