,loss,mse,kl_loss,val_loss,val_mse,val_kl_loss,lr
0,0.06206641136099368,0.06207789480686188,67.73629760742188,0.06083327419363204,0.0608447827398777,85.20460510253906,0.000961329962592572
1,0.05835019137074294,0.05836126208305359,138.581787109375,0.05966235044943991,0.05967355892062187,142.09417724609375,0.000961329962592572
2,0.05708452647280074,0.05709512531757355,152.63409423828125,0.0572973262505554,0.05730815231800079,142.0169677734375,0.000961329962592572
3,0.0567164516143282,0.056727007031440735,150.28909301757812,0.05777127039260323,0.05778179317712784,166.195556640625,0.000961329962592572
4,0.055792318150547346,0.0558028481900692,144.50595092773438,0.054852417573087627,0.05486265942454338,98.56385803222656,0.000961329962592572
5,0.05407052629520477,0.054080620408058167,94.37910461425781,0.05594606457307954,0.05595624819397926,101.37584686279297,0.000961329962592572
6,0.053834010253275576,0.05384417995810509,92.49099731445312,0.05449675170272654,0.05450679361820221,90.47438049316406,0.000961329962592572
7,0.05096590357170472,0.05097530782222748,90.29063415527344,0.05208782888737391,0.05209746211767197,89.29512023925781,0.0001922659866977483
8,0.0504991803009226,0.05050889775156975,89.6224136352539,0.051181961190731186,0.05119160935282707,89.6330795288086,0.0001922659866977483
9,0.050669995692009,0.05067942664027214,101.8282699584961,0.05118509239921913,0.05119442939758301,105.26174926757812,0.0001922659866977483
10,0.050232801057871826,0.050242211669683456,102.45220947265625,0.05117179227766282,0.05118126794695854,102.48953247070312,0.0001922659866977483
11,0.05056945840053744,0.050578679889440536,101.14227294921875,0.05151344011160191,0.0515231229364872,98.0448989868164,0.0001922659866977483
12,0.050977464016964166,0.05098681524395943,95.87969970703125,0.052079581029131974,0.05208940431475639,104.32605743408203,0.0001922659866977483
13,0.05111096907366326,0.0511205792427063,102.8298568725586,0.05214075664059021,0.05215019732713699,94.71063995361328,0.0001922659866977483
14,0.04998017712290457,0.049989234656095505,97.96379852294922,0.05059732509228022,0.05060664936900139,97.80047607421875,3.8453199522336945e-05
15,0.049586337766600076,0.049595605581998825,101.70819854736328,0.05057932768272099,0.050588808953762054,101.25786590576172,3.8453199522336945e-05
16,0.04960225037459737,0.049611274152994156,97.10391998291016,0.050386130509576965,0.05039535090327263,94.99456024169922,3.8453199522336945e-05
17,0.04940439023840124,0.04941398650407791,99.4501953125,0.05038699511733618,0.05039631202816963,98.54251861572266,3.8453199522336945e-05
18,0.04936478334096589,0.04937388747930527,93.13285064697266,0.0505168674174432,0.050526317209005356,90.89812469482422,3.8453199522336945e-05
19,0.04937389049044806,0.0493830107152462,93.49702453613281,0.05051559023374008,0.05052497610449791,94.63450622558594,3.8453199522336945e-05
20,0.049392708098174955,0.049401719123125076,93.51274871826172,0.05025594550633359,0.05026533082127571,91.58937072753906,3.8453199522336945e-05
21,0.049155994000978594,0.049165282398462296,92.56494140625,0.05009954390089595,0.050108764320611954,92.19534301757812,7.690639904467389e-06
22,0.04911748010203809,0.049126703292131424,92.87010192871094,0.05008060918898285,0.05009014904499054,93.04157257080078,7.690639904467389e-06
23,0.04908781693144841,0.049097299575805664,93.81309509277344,0.050052575850046986,0.05006181821227074,93.50198364257812,7.690639904467389e-06
24,0.049092240643372975,0.049101315438747406,93.16973876953125,0.05006790415425574,0.05007705092430115,92.34072875976562,7.690639904467389e-06
25,0.049097152799589885,0.04910634085536003,92.81660461425781,0.05002619068564041,0.05003535374999046,93.55986022949219,7.690639904467389e-06
26,0.049049446741323145,0.0490587092936039,93.76115417480469,0.049985252059093675,0.049994319677352905,93.73420715332031,7.690639904467389e-06
27,0.04903921415870168,0.049048345535993576,93.19397735595703,0.04999073119903852,0.04999998211860657,92.80712890625,7.690639904467389e-06
28,0.04901194028219078,0.049021150916814804,92.94760131835938,0.049946977896429476,0.04995641112327576,92.9225845336914,1.5381280036308453e-06
29,0.04900223347230681,0.04901188239455223,92.91592407226562,0.0499360633926149,0.049945008009672165,92.93180084228516,1.5381280036308453e-06
30,0.04898543072678471,0.048994652926921844,93.1273422241211,0.04991958486665268,0.049928709864616394,93.27972412109375,1.5381280036308453e-06
31,0.04897867253408253,0.0489874891936779,93.16267395019531,0.04991630004047651,0.04992535337805748,93.12714385986328,1.5381280036308453e-06
32,0.04896937360127558,0.048978522419929504,93.1649169921875,0.049906264402421005,0.049915723502635956,93.30327606201172,1.5381280036308453e-06
33,0.04896684876865915,0.04897593334317207,93.2082290649414,0.04990244855081993,0.049911804497241974,93.27202606201172,1.5381280036308453e-06
34,0.04895995967122733,0.048969123512506485,93.33348846435547,0.04989399410206708,0.04990319535136223,93.5430908203125,1.5381280036308453e-06
35,0.04895476825711354,0.048963893204927444,93.52583312988281,0.049876838642700726,0.04988626018166542,93.56863403320312,3.076255836731434e-07
36,0.04894911419105166,0.04895832762122154,93.54401397705078,0.04987423465517239,0.049883753061294556,93.58982849121094,3.076255836731434e-07
37,0.04894589813086544,0.04895506426692009,93.54971313476562,0.049871072696802236,0.04988038167357445,93.56941986083984,3.076255836731434e-07
38,0.04894507983866098,0.048954542726278305,93.53546905517578,0.04987208942779034,0.04988118261098862,93.56298065185547,3.076255836731434e-07
39,0.04894496523737441,0.048954229801893234,93.52118682861328,0.04987375252795372,0.04988308623433113,93.54238891601562,3.076255836731434e-07
