,loss,mse,kl_loss,val_loss,val_mse,val_kl_loss,lr
0,0.1666401066769524,0.16666926443576813,62.04647445678711,0.09422347721693636,0.09423889964818954,77.08189392089844,0.0007459400221705437
1,0.08945571706380187,0.08947129547595978,86.76618957519531,0.09227924548506912,0.09229531139135361,98.74163055419922,0.0007459400221705437
2,0.08699321632967283,0.08700834214687347,108.21160888671875,0.08963298031223592,0.08964871615171432,119.36029815673828,0.0007459400221705437
3,0.08594186526084302,0.08595704287290573,130.34182739257812,0.08945642485190079,0.089472196996212,136.06085205078125,0.0007459400221705437
4,0.08510663612661443,0.085121288895607,146.1297149658203,0.08815398408373919,0.08816957473754883,162.6402587890625,0.0007459400221705437
5,0.08477721823419408,0.08479150384664536,180.07748413085938,0.08826390929736046,0.08827890455722809,193.8575897216797,0.0007459400221705437
6,0.08443504484241098,0.08444969356060028,212.07144165039062,0.08759660447649384,0.08761170506477356,230.8356475830078,0.0007459400221705437
7,0.08213196890285131,0.08214576542377472,230.67892456054688,0.08549874711717204,0.08551380783319473,234.7003631591797,0.0001491879957029596
8,0.08179555016865113,0.08181057125329971,230.36703491210938,0.08504122731061874,0.08505607396364212,230.27789306640625,0.0001491879957029596
9,0.08171345679005985,0.08172708749771118,229.6381072998047,0.08503310887972626,0.08504757285118103,230.5885772705078,0.0001491879957029596
10,0.08164043369663058,0.0816546380519867,229.1708221435547,0.08497659839801185,0.08499149233102798,225.71998596191406,0.0001491879957029596
11,0.08150310244721795,0.08151711523532867,226.4446258544922,0.08481576233370931,0.08483043313026428,220.2079315185547,0.0001491879957029596
12,0.08143099660694464,0.08144520223140717,224.20921325683594,0.08483698804985179,0.08485190570354462,224.91061401367188,0.0001491879957029596
13,0.08141550890655741,0.0814303383231163,226.943359375,0.08503871059238732,0.08505372703075409,232.72769165039062,0.0001491879957029596
14,0.08102985087810108,0.08104406297206879,232.74777221679688,0.08402709735423382,0.08404181152582169,232.63888549804688,2.983759986818768e-05
15,0.08085978942996352,0.080874003469944,231.77378845214844,0.08398985767590336,0.08400513976812363,233.28677368164062,2.983759986818768e-05
16,0.08081131515685198,0.0808255597949028,231.4753875732422,0.08393534572070332,0.08394975960254669,232.4135284423828,2.983759986818768e-05
17,0.08074163063836466,0.08075527846813202,229.7402801513672,0.08387394546765793,0.08388826251029968,230.00624084472656,2.983759986818768e-05
18,0.08072344027087777,0.08073708415031433,229.98477172851562,0.08387878400161872,0.08389335125684738,231.92401123046875,2.983759986818768e-05
19,0.08076333795052197,0.08077722042798996,232.779296875,0.08393069665183307,0.08394494652748108,233.1955108642578,2.983759986818768e-05
20,0.08070296052226665,0.08071710914373398,231.54905700683594,0.08384094331867793,0.08385580033063889,232.37339782714844,2.983759986818768e-05
21,0.08069112914381084,0.08070490509271622,231.79660034179688,0.08357776401216664,0.08359243720769882,233.02377319335938,5.967519882688066e-06
22,0.08064778171817932,0.08066167682409286,232.08871459960938,0.08356894855183043,0.08358340710401535,233.96148681640625,5.967519882688066e-06
23,0.08063517166815498,0.08064915984869003,232.28509521484375,0.08354721280668688,0.08356176316738129,233.95191955566406,5.967519882688066e-06
24,0.08061778136201582,0.08063184469938278,231.6472625732422,0.08354039922861152,0.083555206656456,232.92657470703125,5.967519882688066e-06
25,0.08060677676657005,0.08062095940113068,231.29165649414062,0.08352918168227631,0.08354391902685165,232.6605987548828,5.967519882688066e-06
26,0.08060859943966375,0.0806228294968605,232.18521118164062,0.08354214483290406,0.08355696499347687,234.29774475097656,5.967519882688066e-06
27,0.08061336712244041,0.08062753826379776,232.6986541748047,0.08353685626961468,0.08355136215686798,233.66758728027344,5.967519882688066e-06
28,0.08072446420178046,0.08073869347572327,232.3651885986328,0.08339593267773784,0.08341031521558762,234.72720336914062,1.1935039765376132e-06
29,0.08068689898059223,0.08070095628499985,232.7108612060547,0.0833861985320513,0.08340070396661758,234.8354949951172,1.1935039765376132e-06
30,0.08067551708519863,0.08068916201591492,232.5471649169922,0.0833794181153906,0.08339372277259827,234.81588745117188,1.1935039765376132e-06
31,0.08067245608632803,0.0806860402226448,232.65689086914062,0.08337710962881595,0.08339162915945053,234.70578002929688,1.1935039765376132e-06
32,0.08066852293432039,0.08068235218524933,232.6748809814453,0.08337366847225776,0.08338826149702072,234.73956298828125,1.1935039765376132e-06
33,0.08066926190907295,0.08068305253982544,232.8876495361328,0.08337573736645303,0.08339046686887741,235.03204345703125,1.1935039765376132e-06
34,0.08066495262411533,0.08067864924669266,232.824951171875,0.08337247513604364,0.08338700979948044,235.14730834960938,1.1935039765376132e-06
35,0.08078553543292902,0.08079931139945984,232.8165283203125,0.08327491307515444,0.08328914642333984,234.96661376953125,2.387008066762064e-07
36,0.08075289030382438,0.08076656609773636,232.79638671875,0.08326952207050833,0.08328373730182648,234.97109985351562,2.387008066762064e-07
37,0.08074653150763202,0.08076027035713196,232.76956176757812,0.08326801419094991,0.0832822397351265,234.988037109375,2.387008066762064e-07
38,0.08074350252817145,0.0807570293545723,232.78245544433594,0.08326711918674001,0.08328161388635635,235.00796508789062,2.387008066762064e-07
39,0.08074210534886789,0.08075561374425888,232.81295776367188,0.08326687357007685,0.08328139036893845,234.98666381835938,2.387008066762064e-07
