,loss,mse,kl_loss,val_loss,val_mse,val_kl_loss,lr
0,0.16002994127973771,0.16005726158618927,56.73323440551758,0.09531512275576022,0.09533213078975677,66.29168701171875,0.0007459400221705437
1,0.09101340804877615,0.09102972596883774,77.61360931396484,0.09363555526465704,0.0936519131064415,91.7140121459961,0.0007459400221705437
2,0.0887380735684672,0.08875381946563721,105.02003479003906,0.09189039866551377,0.09190650284290314,123.0387954711914,0.0007459400221705437
3,0.08774979868764686,0.08776454627513885,137.21791076660156,0.09056944699521377,0.0905851349234581,156.9502716064453,0.0007459400221705437
4,0.08752754870866121,0.0875432938337326,184.6917266845703,0.09043267300346804,0.09044809639453888,212.94921875,0.0007459400221705437
5,0.08750466100504478,0.0875200629234314,240.48617553710938,0.09042250342458845,0.09043849259614944,278.5403137207031,0.0007459400221705437
6,0.0875265423555332,0.08754187822341919,339.3894348144531,0.09013229478876646,0.09014756977558136,376.496826171875,0.0007459400221705437
7,0.08492427983224644,0.0849396362900734,383.5694274902344,0.08789886572848739,0.08791445195674896,377.3788146972656,0.0001491879957029596
8,0.08458777563895571,0.08460236340761185,378.9292907714844,0.08758193409519008,0.08759734034538269,376.042236328125,0.0001491879957029596
9,0.08444026987217317,0.08445481210947037,376.58056640625,0.08755722721299873,0.08757241070270538,375.46099853515625,0.0001491879957029596
10,0.08436040098971594,0.0843750461935997,376.0960693359375,0.08778065721550934,0.08779620379209518,375.5589294433594,0.0001491879957029596
11,0.08429255112032892,0.08430732041597366,379.95648193359375,0.08741710411452956,0.0874321460723877,374.50042724609375,0.0001491879957029596
12,0.08422575765490534,0.0842403694987297,381.5909423828125,0.08790813486145177,0.0879233330488205,381.39093017578125,0.0001491879957029596
13,0.08430918949931875,0.0843237116932869,386.58953857421875,0.08738795767952237,0.08740334212779999,392.7400817871094,0.0001491879957029596
14,0.08351622384019534,0.08353061228990555,389.0384826660156,0.08681765666469288,0.0868329405784607,385.9053649902344,2.983759986818768e-05
15,0.08337256088817185,0.08338743448257446,387.5537414550781,0.0864792115722475,0.08649450540542603,384.4468078613281,2.983759986818768e-05
16,0.0833422420046653,0.0833573043346405,387.3146057128906,0.08634517740203375,0.08635998517274857,384.79742431640625,2.983759986818768e-05
17,0.08329868012934966,0.0833129733800888,385.9747009277344,0.08641400069615675,0.08642864972352982,382.6756591796875,2.983759986818768e-05
18,0.0832691065215064,0.08328373730182648,385.58062744140625,0.08641706428312285,0.08643200993537903,383.04632568359375,2.983759986818768e-05
19,0.08325471342730546,0.08326902985572815,385.5897216796875,0.08632559428870265,0.08634068071842194,384.7358093261719,2.983759986818768e-05
20,0.08321407786576067,0.08322843909263611,386.05517578125,0.08630526915336696,0.08632022887468338,380.1216735839844,2.983759986818768e-05
21,0.08315030317235945,0.08316480368375778,385.50048828125,0.08595267771423899,0.08596797287464142,383.6897277832031,5.967519882688066e-06
22,0.08308312891053107,0.0830979272723198,385.4215393066406,0.08593511785949774,0.08595053851604462,384.0577697753906,5.967519882688066e-06
23,0.08307119941122186,0.0830855518579483,384.3143310546875,0.08594161221202054,0.08595676720142365,383.27398681640625,5.967519882688066e-06
24,0.08305930408809709,0.08307422697544098,384.3162536621094,0.08594648006938932,0.08596143871545792,385.5989990234375,5.967519882688066e-06
25,0.08305623552850545,0.08307062834501266,385.3557434082031,0.08591348262899366,0.08592849224805832,384.44757080078125,5.967519882688066e-06
26,0.0830450295487388,0.08305972069501877,384.7769470214844,0.08589442649810261,0.08590926975011826,383.6376037597656,5.967519882688066e-06
27,0.08303521035893101,0.08305001258850098,384.6974792480469,0.08589455132936184,0.08590957522392273,382.83563232421875,5.967519882688066e-06
28,0.08313533807095878,0.08315010368824005,385.1858215332031,0.08574152133011119,0.08575699478387833,383.7658996582031,1.1935039765376132e-06
29,0.083098455049915,0.08311320096254349,385.2236328125,0.08572810234003954,0.08574268221855164,383.613037109375,1.1935039765376132e-06
30,0.08308763982478096,0.08310186862945557,385.0222473144531,0.085728782823247,0.0857434794306755,383.31976318359375,1.1935039765376132e-06
31,0.08308413657991544,0.08309897035360336,385.44940185546875,0.08571790782285299,0.08573290705680847,383.6098937988281,1.1935039765376132e-06
32,0.08308009823873029,0.08309454470872879,385.144287109375,0.08571689457599292,0.0857318714261055,383.8557434082031,1.1935039765376132e-06
33,0.0830778750549854,0.08309264481067657,385.0078430175781,0.08571980995359606,0.08573437482118607,383.4134826660156,1.1935039765376132e-06
34,0.08307623299629871,0.08309061825275421,384.7223815917969,0.08572199469821165,0.08573762327432632,382.7585754394531,1.1935039765376132e-06
35,0.08320289938704309,0.08321713656187057,384.76739501953125,0.08561101374518987,0.08562532067298889,383.2639465332031,2.387008066762064e-07
36,0.08316397738399729,0.0831785500049591,384.9461364746094,0.08560326273863712,0.08561775833368301,383.0856018066406,2.387008066762064e-07
37,0.08315637147957361,0.08317116647958755,384.8670959472656,0.08560002038504262,0.08561478555202484,383.10137939453125,2.387008066762064e-07
38,0.08315401014074734,0.08316883444786072,384.79254150390625,0.08559890873295972,0.08561335504055023,383.0175476074219,2.387008066762064e-07
39,0.0831514180849922,0.0831664502620697,384.84307861328125,0.08559662625497692,0.08561111986637115,383.11090087890625,2.387008066762064e-07
